umap1,umap2,cat
3.1738183,-9.654145,Alkali/Lamprophyres
3.155352,-9.607559,Alkali/Lamprophyres
3.299721,-9.704091,Alkali/Lamprophyres
3.2423637,-9.71765,Alkali/Lamprophyres
3.278625,-9.695202,Alkali/Lamprophyres
3.2468522,-9.708219,Alkali/Lamprophyres
3.3144357,-9.7236185,Alkali/Lamprophyres
3.3198016,-9.665925,Alkali/Lamprophyres
5.9676194,-3.9314842,Alkali/Lamprophyres
6.5006804,-9.37903,Alkali/Lamprophyres
-1.9603962,-0.64073527,Alkali/Lamprophyres
-0.4861675,-1.5759858,Alkali/Lamprophyres
-0.13566202,-1.7957929,Alkali/Lamprophyres
3.2937944,-9.626855,Alkali/Lamprophyres
0.28011036,-2.1488204,Alkali/Lamprophyres
0.5863585,-10.955218,Alkali/Lamprophyres
2.4928524,-9.693901,Alkali/Lamprophyres
3.5281706,-15.529024,Alkali/Lamprophyres
2.4696474,-10.120799,Alkali/Lamprophyres
1.0511339,-11.246457,Alkali/Lamprophyres
1.5879034,-13.053309,Alkali/Lamprophyres
2.2706888,-11.215922,Alkali/Lamprophyres
2.3660574,-10.338469,Alkali/Lamprophyres
1.4560493,-9.77885,Alkali/Lamprophyres
2.4776733,-9.132273,Alkali/Lamprophyres
1.5278562,-8.8653555,Alkali/Lamprophyres
1.1446047,-7.027135,Alkali/Lamprophyres
2.6683335,-9.896534,Alkali/Lamprophyres
1.7209734,-9.964598,Alkali/Lamprophyres
0.1996017,-2.0532815,Alkali/Lamprophyres
-0.19782701,-1.6287645,Alkali/Lamprophyres
-1.9410955,-0.7260187,Alkali/Lamprophyres
-1.4979588,-0.45990744,Alkali/Lamprophyres
0.4252785,-10.948968,Alkali/Lamprophyres
1.7656537,-12.194929,Alkali/Lamprophyres
1.5943791,-9.107881,Alkali/Lamprophyres
2.4451704,-10.006981,Alkali/Lamprophyres
2.159927,-9.85841,Alkali/Lamprophyres
6.7270374,-3.5564022,Alkali/Lamprophyres
6.5788217,-3.432478,Alkali/Lamprophyres
0.9197097,-10.995131,Alkali/Lamprophyres
1.8427235,-12.818772,Alkali/Lamprophyres
2.7062528,-9.415082,Alkali/Lamprophyres
0.32422072,-10.931549,Alkali/Lamprophyres
1.6965253,-12.32832,Alkali/Lamprophyres
2.5266962,-9.144523,Alkali/Lamprophyres
6.7990384,-3.5356865,Alkali/Lamprophyres
2.3468585,-9.147166,Alkali/Lamprophyres
15.730659,-9.406333,Alkali/Lamprophyres
3.1477935,-9.672238,Alkali/Lamprophyres
2.536783,-9.999955,Alkali/Lamprophyres
6.846721,-3.531626,Alkali/Lamprophyres
10.79176,7.0856857,Alkali/Lamprophyres
10.780201,7.0748315,Alkali/Lamprophyres
10.780178,7.072647,Alkali/Lamprophyres
2.700339,-9.13447,Alkali/Lamprophyres
6.408989,-4.37202,Alkali/Lamprophyres
2.3591878,-9.91091,Alkali/Lamprophyres
6.77144,-4.0232463,Alkali/Lamprophyres
6.787232,-4.014236,Alkali/Lamprophyres
2.2385786,-9.95285,Alkali/Lamprophyres
2.260724,-9.938931,Alkali/Lamprophyres
1.9095012,-8.166615,Alkali/Lamprophyres
0.48811656,-2.264547,Alkali/Lamprophyres
0.20682703,-1.9621017,Alkali/Lamprophyres
0.11346879,-1.7908412,Alkali/Lamprophyres
2.5885105,-9.308973,Alkali/Lamprophyres
1.5508184,-8.556314,Alkali/Lamprophyres
1.5814075,-8.178002,Alkali/Lamprophyres
1.8477732,-8.358322,Alkali/Lamprophyres
7.5756288,5.013895,Alkali/Lamprophyres
2.6076136,-10.151689,Alkali/Lamprophyres
7.5224457,5.063319,Alkali/Lamprophyres
2.3536253,-10.100774,Alkali/Lamprophyres
3.206802,-14.938152,Alkali/Lamprophyres
1.1454991,-10.906832,Alkali/Lamprophyres
3.8119721,-14.901803,Alkali/Lamprophyres
3.9116473,-15.07825,Alkali/Lamprophyres
2.5768347,-8.984806,Alkali/Lamprophyres
2.4629183,-10.222642,Alkali/Lamprophyres
2.2643628,-10.545861,Alkali/Lamprophyres
2.451375,-9.120828,Alkali/Lamprophyres
1.533188,-8.5128765,Alkali/Lamprophyres
1.7426667,-8.820411,Alkali/Lamprophyres
1.421978,-7.9670315,Alkali/Lamprophyres
1.5088542,-8.436302,Alkali/Lamprophyres
1.0613331,-10.544582,Alkali/Lamprophyres
1.5718465,-9.278098,Alkali/Lamprophyres
1.7582173,-9.795517,Alkali/Lamprophyres
1.7385141,-8.423507,Alkali/Lamprophyres
1.3690993,-7.920894,Alkali/Lamprophyres
1.5152234,-7.7086554,Alkali/Lamprophyres
1.6642185,-8.403273,Alkali/Lamprophyres
6.4283247,-4.3565598,Alkali/Lamprophyres
6.221938,-3.732366,Alkali/Lamprophyres
6.509092,-3.6497536,Alkali/Lamprophyres
1.3892882,-10.699628,Alkali/Lamprophyres
16.098087,-10.144898,Alkali/Lamprophyres
1.3102494,-10.642845,Alkali/Lamprophyres
16.247387,-10.247495,Alkali/Lamprophyres
1.4193594,-10.451446,Alkali/Lamprophyres
5.285344,16.882423,Alkali/Lamprophyres
1.6616871,-7.5825615,Alkali/Lamprophyres
1.9243785,-8.158859,Alkali/Lamprophyres
2.0543063,-8.202264,Alkali/Lamprophyres
2.3278146,-8.491713,Alkali/Lamprophyres
2.0922444,-8.240158,Alkali/Lamprophyres
2.0452366,-8.050663,Alkali/Lamprophyres
1.4841573,-10.082611,Alkali/Lamprophyres
2.00897,-8.109534,Alkali/Lamprophyres
1.929672,-7.9400063,Alkali/Lamprophyres
2.3139307,-9.941994,Alkali/Lamprophyres
1.8979712,-8.158697,Alkali/Lamprophyres
2.0440319,-9.888115,Alkali/Lamprophyres
2.1290007,-8.1637945,Alkali/Lamprophyres
2.1934457,-10.254959,Alkali/Lamprophyres
2.457071,-8.293724,Alkali/Lamprophyres
0.13846418,-1.8507893,Alkali/Lamprophyres
1.9784864,-9.92841,Alkali/Lamprophyres
14.372456,-5.4787116,Alkali/Lamprophyres
15.681083,-9.118534,Alkali/Lamprophyres
15.71256,-9.298923,Alkali/Lamprophyres
2.883473,-9.834318,Alkali/Lamprophyres
7.0141954,-3.3822405,Alkali/Lamprophyres
1.5047867,-7.742796,Alkali/Lamprophyres
1.4291843,-7.8057117,Alkali/Lamprophyres
1.1780084,-6.461793,Alkali/Lamprophyres
1.8565854,-7.1644864,Alkali/Lamprophyres
0.7170738,-2.203574,Alkali/Lamprophyres
1.5663917,-8.65946,Alkali/Lamprophyres
1.3102049,-7.286978,Alkali/Lamprophyres
1.8342767,-7.157964,Alkali/Lamprophyres
1.210811,-5.972157,Alkali/Lamprophyres
1.1819525,-6.3632107,Alkali/Lamprophyres
16.201801,-10.210815,Alkali/Lamprophyres
1.8404311,-8.2411585,Alkali/Lamprophyres
1.4916176,-7.859076,Alkali/Lamprophyres
-0.0708549,-1.5330696,Alkali/Lamprophyres
-0.015232632,-1.6247628,Alkali/Lamprophyres
-0.014783097,-1.6042418,Alkali/Lamprophyres
-0.040745575,-1.5859735,Alkali/Lamprophyres
0.57105815,-2.259834,Alkali/Lamprophyres
2.5460575,-9.038581,Alkali/Lamprophyres
2.2838974,-8.936149,Alkali/Lamprophyres
2.1751785,-8.77127,Alkali/Lamprophyres
1.5431377,-10.220995,Alkali/Lamprophyres
0.6818996,-10.9715,Alkali/Lamprophyres
0.606484,-10.996621,Alkali/Lamprophyres
2.3874657,-9.728916,Alkali/Lamprophyres
0.12476529,-1.8212706,Alkali/Lamprophyres
0.08008774,-1.7777652,Alkali/Lamprophyres
