umap1,umap2,cat
3.2623706,5.8980474,Alkali/lamprophyres
9.841488,9.717919,Alkali/lamprophyres
3.3686018,6.0507073,Alkali/lamprophyres
3.2609043,5.9464793,Alkali/lamprophyres
-5.312237,0.94953495,Alkali/lamprophyres
1.9001017,7.3061585,Alkali/lamprophyres
5.6411552,10.5788765,Alkali/lamprophyres
5.588693,10.50151,Alkali/lamprophyres
5.471053,10.4520645,Alkali/lamprophyres
-5.118952,1.2204993,Alkali/lamprophyres
2.0023491,7.2332997,Alkali/lamprophyres
1.9199919,7.298104,Alkali/lamprophyres
1.9288214,7.271926,Alkali/lamprophyres
-9.852176,7.455033,Alkali/lamprophyres
1.5607537,7.519093,Alkali/lamprophyres
-9.772832,7.3807774,Alkali/lamprophyres
-9.88679,7.563995,Alkali/lamprophyres
-8.966209,8.3606415,Alkali/lamprophyres
-8.891251,8.300119,Alkali/lamprophyres
-8.860922,8.295128,Alkali/lamprophyres
-8.841861,8.324831,Alkali/lamprophyres
-6.130176,2.5168169,Alkali/lamprophyres
-6.7040696,2.92023,Alkali/lamprophyres
-2.5382876,1.557809,Alkali/lamprophyres
0.0655757,12.3171835,Alkali/lamprophyres
-4.94558,1.5050054,Alkali/lamprophyres
-6.550953,2.8709133,Alkali/lamprophyres
-4.01631,0.7556876,Alkali/lamprophyres
-5.757656,2.5232406,Alkali/lamprophyres
-4.609978,3.0239866,Alkali/lamprophyres
-2.6245024,1.5287956,Alkali/lamprophyres
-2.5427723,1.5547057,Alkali/lamprophyres
-2.5541172,1.5555809,Alkali/lamprophyres
-2.5839782,1.5614853,Alkali/lamprophyres
-6.4444284,3.1115725,Alkali/lamprophyres
-6.4233756,2.5935826,Alkali/lamprophyres
12.341394,15.040503,Alkali/lamprophyres
13.37299,0.028195996,Alkali/lamprophyres
13.388511,0.029660063,Alkali/lamprophyres
1.7998672,7.8016133,Alkali/lamprophyres
1.7878377,7.6056585,Alkali/lamprophyres
1.7936902,7.613426,Alkali/lamprophyres
2.1847262,7.420762,Alkali/lamprophyres
9.659348,1.4564592,Alkali/lamprophyres
-9.695473,7.166102,Alkali/lamprophyres
-9.627461,6.762361,Alkali/lamprophyres
1.6767592,17.351969,Alkali/lamprophyres
-10.082912,8.201868,Alkali/lamprophyres
-10.006532,8.158474,Alkali/lamprophyres
-10.189801,8.42756,Alkali/lamprophyres
-6.049814,2.2183502,Alkali/lamprophyres
-4.975209,1.4653506,Alkali/lamprophyres
-4.8791223,1.4561349,Alkali/lamprophyres
5.622748,10.547923,Alkali/lamprophyres
1.055077,8.293734,Alkali/lamprophyres
-6.688799,2.7556498,Alkali/lamprophyres
-6.0170083,2.5749636,Alkali/lamprophyres
1.7543806,7.71947,Alkali/lamprophyres
-6.175074,2.4203537,Alkali/lamprophyres
-6.0068808,2.372404,Alkali/lamprophyres
1.537536,7.739265,Alkali/lamprophyres
-5.771909,2.640267,Alkali/lamprophyres
