umap1,umap2,cat
13.553087,-1.3599262,0
14.006324,-1.3541934,0
4.7075033,6.101144,0
13.608888,-1.3471361,0
13.5484915,-1.3183254,0
14.010973,-1.3387494,0
14.482481,-0.7675736,0
13.458107,-0.9957561,0
13.832943,-1.0832449,0
13.467386,-1.123786,0
13.500514,-1.0940963,0
12.670314,0.42820835,0
12.582357,0.57238406,0
12.581333,0.5777115,0
12.5771475,1.1281329,0
12.84612,0.00032603924,0
13.028204,-0.413165,0
12.601009,0.39665046,0
12.919856,-0.17505953,0
12.933162,-0.10622988,0
12.864631,-0.0033899972,0
13.3111105,-0.8871254,0
12.895313,-0.056197055,0
13.29744,-0.7746396,0
13.163274,-0.56564826,0
13.123607,-0.5377393,0
12.87619,-0.014667087,0
13.271932,-1.2955785,0
13.257241,-1.3318405,0
13.144308,-1.9205973,0
13.136713,-1.8897094,0
1.9862448,4.121447,0
1.5637603,4.5451465,0
2.4398513,3.8643508,0
2.4668374,3.7607088,0
2.3626866,3.8692079,0
2.4601777,3.7684987,0
2.3342512,3.8887258,0
2.4439275,3.7794862,0
2.0634756,4.095817,0
2.372654,3.859229,0
2.3876884,3.8384488,0
2.4570363,3.760311,0
2.5560966,3.681331,0
1.9396871,4.1712604,0
1.200045,4.4755793,0
0.6716558,-3.477002,0
14.439169,-0.69395685,0
1.4013278,5.083789,0
2.1247418,5.4884486,0
9.657637,11.175504,0
1.4825342,4.9049234,0
0.6562428,12.4657135,0
13.418004,-1.0598154,0
13.370358,-0.69933236,0
12.502552,0.93855584,0
12.6029625,1.1816628,0
12.509372,0.72454435,0
15.011254,21.754816,0
14.891901,21.866858,0
15.036546,21.55524,0
14.943183,21.839134,0
12.942736,0.0402843,0
13.511729,-1.7793107,0
14.395657,-0.72229093,0
12.818325,0.14091334,0
12.834423,0.13051529,0
12.621758,0.4455715,0
12.506074,0.65986913,0
13.465151,-1.0773165,0
12.864623,-0.052215703,0
13.179995,-0.5879038,0
12.884406,-0.057801787,0
12.615615,0.35591206,0
13.456094,-1.0266342,0
13.474971,-1.043614,0
13.062373,-0.41867217,0
13.479154,-1.168728,0
13.38465,-0.88875383,0
12.948407,-0.1574815,0
1.6346148,4.4787803,0
1.30855,4.467291,0
1.278833,4.860421,0
1.2730136,4.46501,0
15.134433,20.679752,0
14.642594,-0.43503493,0
1.356634,4.976994,0
15.06615,21.590029,0
7.377064,11.806992,0
13.290092,-1.8404111,0
13.271715,-1.8650291,0
13.275299,-1.8258303,0
13.286441,-1.8356177,0
13.33239,-1.8295211,0
13.326513,-1.8421403,0
13.301838,-1.8155802,0
13.313004,-1.8071392,0
13.324486,-1.8299634,0
13.295355,-1.8229202,0
13.301318,-1.8186105,0
13.275121,-0.668683,0
12.770409,0.2302384,0
12.7208185,0.26326838,0
13.393066,-1.5554444,0
13.363819,-1.4412248,0
13.53601,-0.96555823,0
13.430594,-0.6219646,0
13.402276,-0.7473247,0
12.507906,1.0475438,0
13.517476,-1.0029085,0
12.918975,-0.025309477,0
12.634125,0.37765026,0
12.655789,0.34283927,0
13.137037,-0.43332943,0
12.989834,-0.15372911,0
12.638985,0.32737803,0
1.4300501,5.098724,0
13.414151,-0.81477547,0
12.629641,0.34243184,0
13.506546,-1.0010604,0
13.313331,-0.72386074,0
13.213251,-0.6049027,0
13.474508,-0.95485264,0
12.4419985,0.8373478,0
13.206453,-0.5327749,0
12.481813,0.7053439,0
13.212502,-0.6080172,0
12.615633,0.35814792,0
14.660236,-0.3810875,0
12.467557,0.8042801,0
12.6842785,0.3146618,0
14.64696,-0.43458238,0
4.70656,6.0859756,0
1.2384892,4.4568205,0
13.550673,-0.9358626,0
13.268668,-0.66388637,0
1.8147831,4.352185,0
14.375165,-0.7645289,0
13.931068,-1.0537313,0
13.6918745,-1.1599256,0
2.130222,4.118525,0
13.9352045,-0.9552023,0
13.549645,-0.89999914,0
14.088304,-1.1099463,0
14.029059,-0.8981053,0
0.6430247,-3.4131486,0
2.2779586,3.99913,0
13.577142,-1.0789808,0
13.653233,-1.2014346,0
0.65970135,12.472752,0
1.2154322,4.349415,0
13.726151,-1.1816936,0
13.624068,-1.1087416,0
1.1897992,4.3233714,0
0.74334186,-3.5794237,0
13.941645,-1.359025,0
13.5502205,-0.97187513,0
