umap1,umap2,cat
2.6480815,0.59876335,Alkali/Lamprophyres
15.629458,-5.1815505,Alkali/Lamprophyres
5.4837503,1.8374029,Alkali/Lamprophyres
15.316494,-5.2812624,Alkali/Lamprophyres
4.3510547,-0.7887698,Alkali/Lamprophyres
4.2884197,-0.93646055,Alkali/Lamprophyres
14.995463,-5.163733,Alkali/Lamprophyres
14.886039,-5.222064,Alkali/Lamprophyres
12.293416,-6.3543572,Alkali/Lamprophyres
11.630225,-7.230807,Alkali/Lamprophyres
11.614224,-8.165483,Alkali/Lamprophyres
11.480658,-5.246116,Alkali/Lamprophyres
13.962399,-5.945147,Alkali/Lamprophyres
12.888332,-6.8402057,Alkali/Lamprophyres
12.586503,-7.0095425,Alkali/Lamprophyres
11.460519,-7.578036,Alkali/Lamprophyres
2.84966,9.527621,Alkali/Lamprophyres
15.603023,-6.1615615,Alkali/Lamprophyres
2.8897874,9.506686,Alkali/Lamprophyres
14.901079,-6.1315536,Alkali/Lamprophyres
18.016527,-1.559261,Alkali/Lamprophyres
13.353581,-5.733143,Alkali/Lamprophyres
20.189358,-1.127003,Alkali/Lamprophyres
20.32766,-1.3709903,Alkali/Lamprophyres
13.665425,-5.0080295,Alkali/Lamprophyres
17.800627,-4.6141505,Alkali/Lamprophyres
18.120543,-4.637249,Alkali/Lamprophyres
14.001859,-4.197061,Alkali/Lamprophyres
15.302719,-4.7905498,Alkali/Lamprophyres
13.3012705,-5.7877965,Alkali/Lamprophyres
14.886641,-5.3358045,Alkali/Lamprophyres
15.207532,-4.73222,Alkali/Lamprophyres
14.6253805,-5.8512573,Alkali/Lamprophyres
13.435217,-6.241667,Alkali/Lamprophyres
13.951005,-5.7935953,Alkali/Lamprophyres
12.570248,-7.0088577,Alkali/Lamprophyres
12.798382,-6.3733654,Alkali/Lamprophyres
12.38482,-6.4918895,Alkali/Lamprophyres
12.57659,-7.0072603,Alkali/Lamprophyres
6.8505807,1.9874885,Alkali/Lamprophyres
5.3996215,0.3480028,Alkali/Lamprophyres
5.6323776,1.1794056,Alkali/Lamprophyres
15.612133,-5.9388647,Alkali/Lamprophyres
4.6565557,-1.6364379,Alkali/Lamprophyres
15.358439,-5.6361938,Alkali/Lamprophyres
4.612766,-2.5114098,Alkali/Lamprophyres
14.303327,-5.917401,Alkali/Lamprophyres
12.194801,10.544033,Alkali/Lamprophyres
11.123749,-7.891609,Alkali/Lamprophyres
15.029469,-5.293827,Alkali/Lamprophyres
15.297646,-5.1998224,Alkali/Lamprophyres
15.368106,-5.2118845,Alkali/Lamprophyres
14.960562,-5.280984,Alkali/Lamprophyres
13.165861,-5.7681756,Alkali/Lamprophyres
13.881317,-5.969475,Alkali/Lamprophyres
13.602963,-5.6888533,Alkali/Lamprophyres
12.793818,-5.9646726,Alkali/Lamprophyres
13.05178,-5.8247995,Alkali/Lamprophyres
14.898835,-5.3413906,Alkali/Lamprophyres
13.60705,-5.7500153,Alkali/Lamprophyres
13.234325,-5.7509923,Alkali/Lamprophyres
12.637265,-6.0307627,Alkali/Lamprophyres
12.637715,-6.0409164,Alkali/Lamprophyres
