umap1,umap2,cat
7.6231275,1.7535572,Alkali/Lamprophyres
7.574805,1.74285,Alkali/Lamprophyres
13.806624,10.26462,Alkali/Lamprophyres
5.228904,10.184058,Alkali/Lamprophyres
2.6554806,22.863693,Alkali/Lamprophyres
-8.18066,15.958229,Alkali/Lamprophyres
13.334023,10.397259,Alkali/Lamprophyres
5.0979095,23.311697,Alkali/Lamprophyres
5.465446,23.03716,Alkali/Lamprophyres
5.5182543,22.97768,Alkali/Lamprophyres
7.3604045,1.0301981,Alkali/Lamprophyres
-9.025775,14.202452,Alkali/Lamprophyres
-8.994168,14.068998,Alkali/Lamprophyres
9.187024,-0.06445426,Alkali/Lamprophyres
8.514258,0.03794343,Alkali/Lamprophyres
-8.592286,14.102481,Alkali/Lamprophyres
-7.648829,13.760445,Alkali/Lamprophyres
8.0377445,0.9609683,Alkali/Lamprophyres
-8.10461,14.254049,Alkali/Lamprophyres
-8.095102,13.788175,Alkali/Lamprophyres
8.089875,0.9379579,Alkali/Lamprophyres
-7.4259734,13.466712,Alkali/Lamprophyres
-7.7591877,13.663406,Alkali/Lamprophyres
8.041057,1.0288239,Alkali/Lamprophyres
-8.160808,13.806773,Alkali/Lamprophyres
-8.482103,15.09717,Alkali/Lamprophyres
-7.8380466,14.094851,Alkali/Lamprophyres
3.5899014,21.772087,Alkali/Lamprophyres
-7.5022926,15.752168,Alkali/Lamprophyres
3.8407733,21.832634,Alkali/Lamprophyres
-7.504759,15.775416,Alkali/Lamprophyres
9.360446,-0.2606681,Alkali/Lamprophyres
-9.090473,14.366572,Alkali/Lamprophyres
12.040031,1.8621595,Alkali/Lamprophyres
-2.7076375,4.106123,Alkali/Lamprophyres
-9.10866,14.393635,Alkali/Lamprophyres
9.591216,-0.05732538,Alkali/Lamprophyres
7.9855075,-3.6443317,Alkali/Lamprophyres
-9.188399,14.543727,Alkali/Lamprophyres
10.199007,-0.24970038,Alkali/Lamprophyres
6.9773197,-2.1135795,Alkali/Lamprophyres
-9.17138,14.502036,Alkali/Lamprophyres
9.447625,-0.12628613,Alkali/Lamprophyres
-8.9978,14.2759905,Alkali/Lamprophyres
8.037722,0.9499226,Alkali/Lamprophyres
-9.049095,14.300334,Alkali/Lamprophyres
7.3503423,2.001818,Alkali/Lamprophyres
-7.279388,13.448672,Alkali/Lamprophyres
-2.8815491,3.6393054,Alkali/Lamprophyres
-2.854243,3.649828,Alkali/Lamprophyres
-7.326804,15.389798,Alkali/Lamprophyres
-7.4275017,15.414792,Alkali/Lamprophyres
-7.3964596,15.41108,Alkali/Lamprophyres
-2.9646177,4.190259,Alkali/Lamprophyres
-2.8969696,3.6179602,Alkali/Lamprophyres
-7.332721,15.400912,Alkali/Lamprophyres
13.853254,16.034805,Alkali/Lamprophyres
13.96306,16.008888,Alkali/Lamprophyres
-2.220407,-3.0043592,Alkali/Lamprophyres
-7.233398,14.712511,Alkali/Lamprophyres
-7.4839053,14.90324,Alkali/Lamprophyres
-7.3884654,14.860149,Alkali/Lamprophyres
-7.7318215,14.719722,Alkali/Lamprophyres
-8.6221485,14.415733,Alkali/Lamprophyres
-8.309698,15.288526,Alkali/Lamprophyres
3.7213085,22.061762,Alkali/Lamprophyres
-8.160836,15.653425,Alkali/Lamprophyres
-7.9958816,16.07169,Alkali/Lamprophyres
3.1732712,22.215786,Alkali/Lamprophyres
2.3533814,22.276142,Alkali/Lamprophyres
-8.014352,15.820475,Alkali/Lamprophyres
-7.979584,14.347935,Alkali/Lamprophyres
-8.230846,15.162237,Alkali/Lamprophyres
-8.510635,14.69958,Alkali/Lamprophyres
-8.344236,14.521242,Alkali/Lamprophyres
-8.146506,15.279254,Alkali/Lamprophyres
-7.9552016,15.278679,Alkali/Lamprophyres
-7.6179614,15.178525,Alkali/Lamprophyres
-7.400685,14.968326,Alkali/Lamprophyres
-7.185766,14.574952,Alkali/Lamprophyres
-7.263027,14.765732,Alkali/Lamprophyres
-8.619054,14.758339,Alkali/Lamprophyres
2.3088377,22.214983,Alkali/Lamprophyres
-7.828185,14.028631,Alkali/Lamprophyres
-8.261495,15.512119,Alkali/Lamprophyres
-8.760384,14.210107,Alkali/Lamprophyres
8.0322895,1.042264,Alkali/Lamprophyres
7.9930725,1.1698189,Alkali/Lamprophyres
-8.733655,13.860148,Alkali/Lamprophyres
4.2698145,23.407963,Alkali/Lamprophyres
-8.062101,15.387575,Alkali/Lamprophyres
-8.532899,14.02123,Alkali/Lamprophyres
2.7302024,22.97791,Alkali/Lamprophyres
-8.819352,13.997561,Alkali/Lamprophyres
7.926885,1.4579647,Alkali/Lamprophyres
-8.661808,13.979615,Alkali/Lamprophyres
9.4666195,-0.3311534,Alkali/Lamprophyres
-2.8499262,3.687789,Alkali/Lamprophyres
-9.173317,14.335216,Alkali/Lamprophyres
7.964155,1.2327263,Alkali/Lamprophyres
8.227853,0.7962452,Alkali/Lamprophyres
8.123414,0.7691906,Alkali/Lamprophyres
8.125422,0.83350843,Alkali/Lamprophyres
7.3434854,1.0182788,Alkali/Lamprophyres
7.6313925,1.2444454,Alkali/Lamprophyres
-8.348585,14.829536,Alkali/Lamprophyres
8.087424,0.82360196,Alkali/Lamprophyres
8.081535,0.8085062,Alkali/Lamprophyres
-8.415695,14.660379,Alkali/Lamprophyres
-8.466679,14.59901,Alkali/Lamprophyres
-8.378037,13.631647,Alkali/Lamprophyres
-8.935777,13.969453,Alkali/Lamprophyres
-2.5791104,4.0540934,Alkali/Lamprophyres
-2.2061245,4.099306,Alkali/Lamprophyres
-8.920019,14.103501,Alkali/Lamprophyres
-7.290764,13.499243,Alkali/Lamprophyres
-7.4131517,13.609895,Alkali/Lamprophyres
-8.073003,13.483986,Alkali/Lamprophyres
14.499056,10.323474,Alkali/Lamprophyres
-9.138228,14.400945,Alkali/Lamprophyres
14.475879,10.330857,Alkali/Lamprophyres
-9.19086,14.474859,Alkali/Lamprophyres
4.300552,21.474615,Alkali/Lamprophyres
-8.894388,14.043829,Alkali/Lamprophyres
5.5781,21.948725,Alkali/Lamprophyres
5.6235175,21.904665,Alkali/Lamprophyres
-8.247899,14.684784,Alkali/Lamprophyres
